Alabama A & M University,2.39999462201
University of Alabama at Birmingham,3.71380848311
Amridge University,4.18559773215
University of Alabama in Huntsville,3.65675558268
Alabama State University,2.06071290113
The University of Alabama,3.44107347882
Auburn University at Montgomery,3.11546421894
Auburn University,3.86899160691
South University-Montgomery,3.00604658602
Faulkner University,3.43588380005
Jacksonville State University,2.86440444058
University of West Alabama,3.06652655816
University of Mobile,3.21296279927
University of Montevallo,2.66870994112
University of North Alabama,3.0962931093
Oakwood University,2.40322842285
Samford University,3.4540361011
University of South Alabama,3.41483545411
Spring Hill College,3.17822454441
Troy University,3.27377953308
Tuskegee University,2.7098164088
University of Alaska Anchorage,3.08153074942
University of Alaska Fairbanks,2.91094494682
University of Alaska Southeast,2.73062372641
Alaska Pacific University,3.27611023934
Arizona State University-Tempe,3.8079518574
University of Arizona,3.78512770433
Embry-Riddle Aeronautical University-Prescott,3.76507426618
Grand Canyon University,3.99485346871
Northern Arizona University,3.68534817621
Ottawa University-Phoenix,3.91949150545
University of Phoenix-Phoenix Campus,2.64633459573
Prescott College,2.72704666866
Western International University,4.53993779865
University of Arkansas at Little Rock,2.98296247618
University of Arkansas for Medical Sciences,6.1664261896
University of Arkansas,3.37049632918
University of Arkansas at Pine Bluff,2.23768421046
Arkansas State University-Main Campus,2.89886454268
Arkansas Tech University,3.19256403707
University of Arkansas at Monticello,2.9591328716
University of Central Arkansas,3.22918845125
Harding University,2.90232334672
Henderson State University,3.04223281889
Hendrix College,2.66058002467
John Brown University,3.86054531647
Southern Arkansas University Main Campus,3.05490337835
Academy of Art University,2.75751152442
Art Center College of Design,3.16390696691
Azusa Pacific University,3.92562318398
Biola University,3.23372670277
Brooks Institute,2.41718627979
Bryan University,3.71096375611
California Baptist University,3.28089109857
California College of the Arts,2.46875471042
University of California-Hastings College of Law,8.72070911325
California Institute of Technology,4.89796937927
California Lutheran University,3.71555600181
California Polytechnic State University-San Luis Obispo,4.28774567437
Alliant International University,4.03537333389
California State University-Bakersfield,3.86045428718
California State University-Stanislaus,3.53104305008
California State University-San Bernardino,3.64902052359
California State Polytechnic University-Pomona,3.8936881065
California State University-Chico,3.86786481398
California State University-Dominguez Hills,3.90055361148
California State University-Fresno,3.73373954027
